Date,HostTimestamp,NodeName,NodeTimestamp,RawData,qi,qj,qk,qs
22/07/2020 10:57:43.580,683455,AM1V310 @394D30,87439,E90143062011,0.0489,0.1603,0.4384,0.8830165
22/07/2020 10:57:43.580,683455,AM1V310 @394D30,87439,D2014E061C11,0.0466,0.1614,0.438,0.883139
22/07/2020 10:57:43.609,683484,AM1V310 @394D30,87443,BC0156061C11,0.0444,0.1622,0.438,0.8831058
22/07/2020 10:57:43.609,683484,AM1V310 @394D30,87443,B3015B061C11,0.0435,0.1627,0.438,0.8830585
22/07/2020 10:57:43.609,683484,AM1V310 @394D30,87443,C70152061B11,0.0455,0.1618,0.4379,0.8831728
22/07/2020 10:57:43.641,683516,AM1V310 @394D30,87447,9B0167061611,0.0411,0.1639,0.4374,0.883249
22/07/2020 10:57:43.641,683516,AM1V310 @394D30,87447,A30163061A11,0.0419,0.1635,0.4378,0.8830874
22/07/2020 10:57:43.641,683516,AM1V310 @394D30,87447,AB015F061C11,0.0427,0.1631,0.438,0.8830239
22/07/2020 10:57:43.670,683545,AM1V310 @394D30,87450,8.60167E+11,0.039,0.1639,0.4359,0.8840854
22/07/2020 10:57:43.670,683545,AM1V310 @394D30,87450,9.40169E+11,0.0404,0.1641,0.4369,0.8834916
22/07/2020 10:57:43.670,683545,AM1V310 @394D30,87450,8C0169060B11,0.0396,0.1641,0.4363,0.8838243
22/07/2020 10:57:43.724,683598,AM1V310 @394D30,87454,7E0161060411,0.0382,0.1633,0.4356,0.8843791
22/07/2020 10:57:43.724,683598,AM1V310 @394D30,87454,7.40159E+11,0.0372,0.1625,0.4356,0.8845691
22/07/2020 10:57:43.724,683598,AM1V310 @394D30,87454,6.9015E+11,0.0361,0.1616,0.4357,0.8847303
22/07/2020 10:57:43.750,683624,AM1V310 @394D30,87458,5C0148060711,0.0348,0.1608,0.4359,0.8848296
22/07/2020 10:57:43.750,683624,AM1V310 @394D30,87458,410138060C11,0.0321,0.1592,0.4364,0.8849746
22/07/2020 10:57:43.750,683624,AM1V310 @394D30,87458,4F013F060B11,0.0335,0.1599,0.4363,0.8848458
22/07/2020 10:57:43.761,683634,AM1V310 @394D30,87462,2B0132060611,0.0299,0.1586,0.4358,0.8854549
22/07/2020 10:57:43.761,683634,AM1V310 @394D30,87462,3.30133E+11,0.0307,0.1587,0.4361,0.8852619
22/07/2020 10:57:43.761,683634,AM1V310 @394D30,87462,2.70132E+11,0.0295,0.1586,0.4352,0.8857634
22/07/2020 10:57:43.791,683665,AM1V310 @394D30,87465,29013106F710,0.0297,0.1585,0.4343,0.8862162
22/07/2020 10:57:43.791,683665,AM1V310 @394D30,87465,2F013006E410,0.0303,0.1584,0.4324,0.8871424
22/07/2020 10:57:43.791,683665,AM1V310 @394D30,87465,2B013106EC10,0.0299,0.1585,0.4332,0.8867477
22/07/2020 10:57:43.819,683694,AM1V310 @394D30,87469,35012906DD10,0.0309,0.1577,0.4317,0.8875872
22/07/2020 10:57:43.819,683694,AM1V310 @394D30,87469,39012306D910,0.0313,0.1571,0.4313,0.8878739
22/07/2020 10:57:43.819,683694,AM1V310 @394D30,87469,40011906D810,0.032,0.1561,0.4312,0.888074
22/07/2020 10:57:43.849,683723,AM1V310 @394D30,87473,4B010506D810,0.0331,0.1541,0.4312,0.8883829
22/07/2020 10:57:43.849,683723,AM1V310 @394D30,87473,5301FB05DA10,0.0339,0.1531,0.4314,0.8884285
22/07/2020 10:57:43.849,683723,AM1V310 @394D30,87473,45010F06D710,0.0325,0.1551,0.4311,0.8882795
22/07/2020 10:57:43.879,683754,AM1V310 @394D30,87477,6501EC05DE10,0.0357,0.1516,0.4318,0.8884209
22/07/2020 10:57:43.879,683754,AM1V310 @394D30,87477,5C01F205DC10,0.0348,0.1522,0.4316,0.8884512
22/07/2020 10:57:43.879,683754,AM1V310 @394D30,87477,6D01E705DE10,0.0365,0.1511,0.4318,0.8884736
22/07/2020 10:57:43.909,683784,AM1V310 @394D30,87480,7B01E005E210,0.0379,0.1504,0.4322,0.8883392
22/07/2020 10:57:43.909,683784,AM1V310 @394D30,87480,7401E305E010,0.0372,0.1507,0.432,0.8884153
22/07/2020 10:57:43.909,683784,AM1V310 @394D30,87480,7801E105E110,0.0376,0.1505,0.4321,0.8883837
22/07/2020 10:57:43.940,683814,AM1V310 @394D30,87484,7F01DF05EA10,0.0383,0.1503,0.433,0.8879493
22/07/2020 10:57:43.940,683814,AM1V310 @394D30,87484,7D01DF05E710,0.0381,0.1503,0.4327,0.8881041
22/07/2020 10:57:43.940,683814,AM1V310 @394D30,87484,7C01DF05E410,0.038,0.1503,0.4324,0.8882546
22/07/2020 10:57:43.999,683873,AM1V310 @394D30,87488,8901D805FA10,0.0393,0.1496,0.4346,0.8872419
22/07/2020 10:57:43.999,683874,AM1V310 @394D30,87488,8501DA05F410,0.0389,0.1498,0.434,0.8875194
22/07/2020 10:57:43.999,683874,AM1V310 @394D30,87488,8201DD05EE10,0.0386,0.1501,0.4334,0.887775
22/07/2020 10:57:44.001,683875,AM1V310 @394D30,87491,8E01D605FE10,0.0398,0.1494,0.435,0.8870572
22/07/2020 10:57:44.001,683875,AM1V310 @394D30,87491,9901D2050811,0.0409,0.149,0.436,0.8865834
22/07/2020 10:57:44.001,683875,AM1V310 @394D30,87491,9401D4050311,0.0404,0.1492,0.4355,0.8868184
22/07/2020 10:57:44.030,683904,AM1V310 @394D30,87495,A001D2050D11,0.0416,0.149,0.4365,0.8863048
22/07/2020 10:57:44.030,683904,AM1V310 @394D30,87495,AA01D1051611,0.0426,0.1489,0.4374,0.8858303
22/07/2020 10:57:44.030,683904,AM1V310 @394D30,87495,A601D1051111,0.0422,0.1489,0.4369,0.8860961
22/07/2020 10:57:44.060,683934,AM1V310 @394D30,87499,AE01D1051C11,0.043,0.1489,0.438,0.8855144
22/07/2020 10:57:44.060,683934,AM1V310 @394D30,87499,B101D3052511,0.0433,0.1491,0.4389,0.8850204
22/07/2020 10:57:44.060,683934,AM1V310 @394D30,87499,B001D1052111,0.0432,0.1489,0.4385,0.8852572
22/07/2020 10:57:44.090,683964,AM1V310 @394D30,87503,B301D3052A11,0.0435,0.1491,0.4394,0.8847625
22/07/2020 10:57:44.090,683964,AM1V310 @394D30,87503,B501D3053511,0.0437,0.1491,0.4405,0.8842054
22/07/2020 10:57:44.090,683964,AM1V310 @394D30,87503,B401D4052F11,0.0436,0.1492,0.4399,0.8844922
22/07/2020 10:57:44.120,683994,AM1V310 @394D30,87506,BE01D3054411,0.0446,0.1491,0.442,0.8834116
22/07/2020 10:57:44.120,683994,AM1V310 @394D30,87506,B901D4053A11,0.0441,0.1492,0.441,0.8839194
22/07/2020 10:57:44.120,683994,AM1V310 @394D30,87506,BB01D4053F11,0.0443,0.1492,0.4415,0.8836598
22/07/2020 10:57:44.149,684023,AM1V310 @394D30,87510,C401CF054E11,0.0452,0.1487,0.443,0.8829475
22/07/2020 10:57:44.149,684023,AM1V310 @394D30,87510,C601CC055411,0.0454,0.1484,0.4436,0.8826864
22/07/2020 10:57:44.149,684023,AM1V310 @394D30,87510,C101D1054911,0.0449,0.1489,0.4425,0.8831798
22/07/2020 10:57:44.180,684054,AM1V310 @394D30,87514,CF01CA055C11,0.0463,0.1482,0.4444,0.8822708
22/07/2020 10:57:44.180,684054,AM1V310 @394D30,87514,C901CA055911,0.0457,0.1482,0.4441,0.8824531
22/07/2020 10:57:44.180,684054,AM1V310 @394D30,87514,D601C9056011,0.047,0.1481,0.4448,0.882049
22/07/2020 10:57:44.239,684114,AM1V310 @394D30,87518,F001C2056E11,0.0496,0.1474,0.4462,0.8813164
22/07/2020 10:57:44.239,684114,AM1V310 @394D30,87518,DB01C5056711,0.0475,0.1477,0.4455,0.8817359
22/07/2020 10:57:44.239,684114,AM1V310 @394D30,87518,E201C1056C11,0.0482,0.1473,0.446,0.881512
22/07/2020 10:57:44.240,684114,AM1V310 @394D30,87521,0902BC057811,0.0521,0.1468,0.4472,0.8807653
22/07/2020 10:57:44.240,684114,AM1V310 @394D30,87521,0102BE057511,0.0513,0.147,0.4469,0.8809311
22/07/2020 10:57:44.240,684115,AM1V310 @394D30,87521,FA01C0057111,0.0506,0.1472,0.4465,0.8811411
22/07/2020 10:57:44.270,684145,AM1V310 @394D30,87525,0E02B3058911,0.0526,0.1459,0.4489,0.88002
22/07/2020 10:57:44.270,684145,AM1V310 @394D30,87525,0E02B6058311,0.0526,0.1462,0.4483,0.880276
22/07/2020 10:57:44.270,684145,AM1V310 @394D30,87525,0C02B9057D11,0.0524,0.1465,0.4477,0.8805434
22/07/2020 10:57:44.299,684174,AM1V310 @394D30,87529,1002AC059C11,0.0528,0.1452,0.4508,0.8791521
22/07/2020 10:57:44.299,684174,AM1V310 @394D30,87529,0E02AD059611,0.0526,0.1453,0.4502,0.879455
22/07/2020 10:57:44.299,684174,AM1V310 @394D30,87529,0E02B0059011,0.0526,0.1456,0.4496,0.8797123
22/07/2020 10:57:44.329,684204,AM1V310 @394D30,87533,1402AB05A111,0.0532,0.1451,0.4513,0.878888
22/07/2020 10:57:44.329,684204,AM1V310 @394D30,87533,2002A905A911,0.0544,0.1449,0.4521,0.8784362
22/07/2020 10:57:44.329,684204,AM1V310 @394D30,87533,1902AA05A511,0.0537,0.145,0.4517,0.8786685
22/07/2020 10:57:44.361,684235,AM1V310 @394D30,87536,3502A505B011,0.0565,0.1445,0.4528,0.8780089
22/07/2020 10:57:44.360,684235,AM1V310 @394D30,87536,2F02A705AE11,0.0559,0.1447,0.4526,0.8781175
22/07/2020 10:57:44.360,684235,AM1V310 @394D30,87536,2702A805AB11,0.0551,0.1448,0.4523,0.8783062
22/07/2020 10:57:44.392,684266,AM1V310 @394D30,87540,3B02A405B311,0.0571,0.1444,0.4531,0.8778318
22/07/2020 10:57:44.392,684266,AM1V310 @394D30,87540,3E02A305B511,0.0574,0.1443,0.4533,0.8777254
22/07/2020 10:57:44.392,684266,AM1V310 @394D30,87540,4102A305B711,0.0577,0.1443,0.4535,0.8776024
22/07/2020 10:57:44.422,684296,AM1V310 @394D30,87544,4102A205B811,0.0577,0.1442,0.4536,0.8775672
22/07/2020 10:57:44.422,684296,AM1V310 @394D30,87544,4202A305B911,0.0578,0.1443,0.4537,0.8774924
22/07/2020 10:57:44.422,684296,AM1V310 @394D30,87544,4402A405B911,0.058,0.1444,0.4537,0.8774628
22/07/2020 10:57:44.481,684356,AM1V310 @394D30,87548,4902A805B711,0.0585,0.1448,0.4535,0.8774671
22/07/2020 10:57:44.481,684356,AM1V310 @394D30,87548,5202AD05B511,0.0594,0.1453,0.4533,0.8774273
22/07/2020 10:57:44.481,684357,AM1V310 @394D30,87551,5702B105B211,0.0599,0.1457,0.453,0.8774819
22/07/2020 10:57:44.481,684357,AM1V310 @394D30,87551,5802B505B111,0.06,0.1461,0.4529,0.8774602
22/07/2020 10:57:44.481,684357,AM1V310 @394D30,87548,4702A505B811,0.0583,0.1445,0.4536,0.8774782
22/07/2020 10:57:44.481,684357,AM1V310 @394D30,87551,5902BB05AE11,0.0601,0.1467,0.4526,0.877508
22/07/2020 10:57:44.510,684384,AM1V310 @394D30,87555,5502C505AB11,0.0597,0.1477,0.4523,0.8775223
22/07/2020 10:57:44.510,684384,AM1V310 @394D30,87555,5902C005AC11,0.0601,0.1472,0.4524,0.8775274
22/07/2020 10:57:44.510,684384,AM1V310 @394D30,87555,5702C305AB11,0.0599,0.1475,0.4523,0.8775423
22/07/2020 10:57:44.540,684415,AM1V310 @394D30,87559,5302C605AC11,0.0595,0.1478,0.4524,0.8774675
22/07/2020 10:57:44.540,684415,AM1V310 @394D30,87559,5402C605AB11,0.0596,0.1478,0.4523,0.8775122
22/07/2020 10:57:44.540,684415,AM1V310 @394D30,87559,5202C405AD11,0.0594,0.1476,0.4525,0.8774564
22/07/2020 10:57:44.571,684446,AM1V310 @394D30,87563,5502C605AB11,0.0597,0.1478,0.4523,0.8775054
22/07/2020 10:57:44.571,684446,AM1V310 @394D30,87563,5202C405AD11,0.0594,0.1476,0.4525,0.8774564
22/07/2020 10:57:44.571,684446,AM1V310 @394D30,87563,5302C505AC11,0.0595,0.1477,0.4524,0.8774843
22/07/2020 10:57:44.598,684473,AM1V310 @394D30,87566,5702C705AB11,0.0599,0.1479,0.4523,0.877475
22/07/2020 10:57:44.598,684473,AM1V310 @394D30,87566,5A02C705AC11,0.0602,0.1479,0.4524,0.8774028
22/07/2020 10:57:44.598,684473,AM1V310 @394D30,87566,5902C705AB11,0.0601,0.1479,0.4523,0.8774613
22/07/2020 10:57:44.631,684506,AM1V310 @394D30,87570,5802C305B011,0.06,0.1475,0.4528,0.8772776
22/07/2020 10:57:44.631,684506,AM1V310 @394D30,87570,5902C505AD11,0.0601,0.1477,0.4525,0.8773919
22/07/2020 10:57:44.631,684506,AM1V310 @394D30,87570,5602C105B211,0.0598,0.1473,0.453,0.8772216
22/07/2020 10:57:44.660,684535,AM1V310 @394D30,87574,5802BD05B711,0.06,0.1469,0.4535,0.8770166
22/07/2020 10:57:44.660,684535,AM1V310 @394D30,87574,5502BF05B411,0.0597,0.1471,0.4532,0.8771586
22/07/2020 10:57:44.660,684535,AM1V310 @394D30,87574,5702BE05B611,0.0599,0.147,0.4534,0.8770584
22/07/2020 10:57:44.690,684564,AM1V310 @394D30,87578,5C02BC05BB11,0.0604,0.1468,0.4539,0.876799
22/07/2020 10:57:44.690,684564,AM1V310 @394D30,87578,5A02BD05B911,0.0602,0.1469,0.4537,0.8768995
22/07/2020 10:57:44.690,684564,AM1V310 @394D30,87578,5E02BB05BD11,0.0606,0.1467,0.4541,0.8766983
22/07/2020 10:57:44.719,684594,AM1V310 @394D30,87581,5E02BA05C011,0.0606,0.1466,0.4544,0.8765596
22/07/2020 10:57:44.719,684594,AM1V310 @394D30,87581,5C02B805C611,0.0604,0.1464,0.455,0.8762955
22/07/2020 10:57:44.719,684594,AM1V310 @394D30,87581,5D02B905C311,0.0605,0.1465,0.4547,0.8764277
22/07/2020 10:57:44.749,684624,AM1V310 @394D30,87585,5B02B805C911,0.0603,0.1464,0.4553,0.8761466
22/07/2020 10:57:44.749,684624,AM1V310 @394D30,87585,5C02B805CF11,0.0604,0.1464,0.4559,0.8758276
22/07/2020 10:57:44.749,684624,AM1V310 @394D30,87585,5B02B805CC11,0.0603,0.1464,0.4556,0.8759906
22/07/2020 10:57:44.779,684653,AM1V310 @394D30,87589,5C02B705D111,0.0604,0.1463,0.4561,0.8757402
22/07/2020 10:57:44.779,684653,AM1V310 @394D30,87589,5D02B505D311,0.0605,0.1461,0.4563,0.8756625
22/07/2020 10:57:44.779,684653,AM1V310 @394D30,87589,5E02B405D611,0.0606,0.146,0.4566,0.8755159
22/07/2020 10:57:44.811,684686,AM1V310 @394D30,87593,6002B205DB11,0.0608,0.1458,0.4571,0.8752744
22/07/2020 10:57:44.811,684686,AM1V310 @394D30,87593,5F02B305D911,0.0607,0.1459,0.4569,0.8753691
22/07/2020 10:57:44.811,684686,AM1V310 @394D30,87593,6102B105DE11,0.0609,0.1457,0.4574,0.8751274
22/07/2020 10:57:44.839,684713,AM1V310 @394D30,87596,6402B505E311,0.0612,0.1461,0.4579,0.8747783
22/07/2020 10:57:44.839,684713,AM1V310 @394D30,87596,6202B105E011,0.061,0.1457,0.4576,0.8750159
22/07/2020 10:57:44.839,684713,AM1V310 @394D30,87596,6302B305E111,0.0611,0.1459,0.4577,0.8749232
22/07/2020 10:57:44.870,684744,AM1V310 @394D30,87600,6602C105E711,0.0614,0.1473,0.4583,0.8743534
22/07/2020 10:57:44.870,684744,AM1V310 @394D30,87600,6502B905E411,0.0613,0.1465,0.458,0.874652
22/07/2020 10:57:44.870,684744,AM1V310 @394D30,87600,6602BD05E511,0.0614,0.1469,0.4581,0.8745255
22/07/2020 10:57:44.901,684775,AM1V310 @394D30,87604,6502CA05EC11,0.0613,0.1482,0.4588,0.873946
22/07/2020 10:57:44.901,684775,AM1V310 @394D30,87604,6402CF05EF11,0.0612,0.1487,0.4591,0.8737105
22/07/2020 10:57:44.901,684775,AM1V310 @394D30,87604,6602C605E911,0.0614,0.1478,0.4585,0.8741642
22/07/2020 10:57:44.932,684806,AM1V310 @394D30,87608,6102E005F611,0.0609,0.1504,0.4598,0.8730721
22/07/2020 10:57:44.932,684806,AM1V310 @394D30,87608,6102DA05F411,0.0609,0.1498,0.4596,0.8732806
22/07/2020 10:57:44.932,684806,AM1V310 @394D30,87608,6202D405F111,0.061,0.1492,0.4593,0.8735341
22/07/2020 10:57:44.961,684836,AM1V310 @394D30,87611,6202EE05F911,0.061,0.1518,0.4601,0.8726647
22/07/2020 10:57:44.961,684836,AM1V310 @394D30,87611,6102E705F811,0.0609,0.1511,0.46,0.8728459
22/07/2020 10:57:44.961,684836,AM1V310 @394D30,87611,6202F505FB11,0.061,0.1525,0.4603,0.8724372
22/07/2020 10:57:44.992,684866,AM1V310 @394D30,87615,5E0207060112,0.0606,0.1543,0.4609,0.8718316
22/07/2020 10:57:44.992,684866,AM1V310 @394D30,87615,5A0211060512,0.0602,0.1553,0.4613,0.8714702
22/07/2020 10:57:44.992,684866,AM1V310 @394D30,87615,6002FE05FE11,0.0608,0.1534,0.4606,0.872135
22/07/2020 10:57:45.021,684895,AM1V310 @394D30,87619,490225060F12,0.0585,0.1573,0.4623,0.8706969
22/07/2020 10:57:45.021,684896,AM1V310 @394D30,87619,53021B060A12,0.0595,0.1563,0.4618,0.8710745
22/07/2020 10:57:45.021,684896,AM1V310 @394D30,87619,3F0230061512,0.0575,0.1584,0.4629,0.8702452
22/07/2020 10:57:45.050,684924,AM1V310 @394D30,87623,340239061C12,0.0564,0.1593,0.4636,0.8697802
22/07/2020 10:57:45.050,684925,AM1V310 @394D30,87623,2.90242E+11,0.0553,0.1602,0.4643,0.869312
22/07/2020 10:57:45.050,684925,AM1V310 @394D30,87623,1F024B062B12,0.0543,0.1611,0.4651,0.8687809
22/07/2020 10:57:45.080,684955,AM1V310 @394D30,87626,16025F063D12,0.0534,0.1631,0.4669,0.8674971
22/07/2020 10:57:45.080,684955,AM1V310 @394D30,87626,1.20269E+11,0.053,0.1641,0.4679,0.8667939
22/07/2020 10:57:45.080,684955,AM1V310 @394D30,87626,1.90255E+11,0.0537,0.1621,0.466,0.8681497
22/07/2020 10:57:45.109,684983,AM1V310 @394D30,87630,04028A066212,0.0516,0.1674,0.4706,0.8647834
22/07/2020 10:57:45.109,684983,AM1V310 @394D30,87630,0E0273065012,0.0526,0.1651,0.4688,0.8661419
22/07/2020 10:57:45.109,684983,AM1V310 @394D30,87630,09027E065912,0.0521,0.1662,0.4697,0.8654739